STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Uttar Pradesh,mainpuri,Mainpuri,Onion,Red,FAQ,800.0,1000.0,900.0,6/8/2023
Uttar Pradesh,agra,Samsabad,Potato,Potato,FAQ,600.0,800.0,700.0,6/8/2023
Uttar Pradesh,deoria,Barhaj,Onion,Red,FAQ,1150.0,1170.0,1160.0,6/8/2023
West Bengal,nadia,Bethuadahari,Onion,Dry F.A.Q.,FAQ,1500.0,1700.0,1600.0,6/8/2023
Uttar Pradesh,mahoba,Charkhari,Wheat,147 Average,FAQ,2140.0,2160.0,2150.0,6/8/2023
Madhya Pradesh,dhar,Manawar,Onion,Other,FAQ,800.0,1000.0,900.0,6/8/2023
Uttar Pradesh,barabanki,Safdarganj,Wheat,Dara,FAQ,2250.0,2350.0,2300.0,6/8/2023
Uttar Pradesh,deoria,Barhaj,Potato,Desi,FAQ,980.0,1000.0,990.0,6/8/2023
Haryana,kurukshetra,Pehowa,Onion,Other,FAQ,1500.0,1600.0,1500.0,6/8/2023
West Bengal,jalpaiguri,Belacoba,Onion,Other,FAQ,1600.0,2000.0,1800.0,6/8/2023
Uttar Pradesh,mathura,Mathura,Wheat,Dara,FAQ,2125.0,2340.0,2290.0,6/8/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000.0,1500.0,1200.0,6/8/2023
Uttar Pradesh,jhansi,Moth,Potato,Desi,FAQ,1020.0,1130.0,1095.0,6/8/2023
Jammu and Kashmir,anantnag,Kulgam,Potato,Potato,FAQ,1500.0,1900.0,1750.0,6/8/2023
Uttar Pradesh,baghpat,Khekda,Onion,Red,FAQ,900.0,1050.0,1000.0,6/8/2023
Kerala,alappuzha,Kayamkulam,Potato,Other,FAQ,2900.0,3100.0,3000.0,6/8/2023
Uttar Pradesh,unnao,Unnao,Wheat,Dara,FAQ,2125.0,2160.0,2140.0,6/8/2023
Maharashtra,nashik,Manmad,Wheat,Other,FAQ,2257.0,2801.0,2550.0,6/8/2023
Assam,lakhimpur,Golagokarnath,Wheat,Dara,FAQ,2180.0,2350.0,2280.0,6/8/2023
Uttar Pradesh,gonda,Gonda,Wheat,Dara,FAQ,2300.0,2350.0,2325.0,6/8/2023
Maharashtra,nagpur,Nagpur,Potato,Local,FAQ,1000.0,1200.0,1150.0,6/8/2023
Maharashtra,amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,2100.0,2300.0,2200.0,6/8/2023
Gujarat,amreli,Dhari,Wheat,Lokwan Gujrat,FAQ,2225.0,2425.0,2325.0,6/8/2023
Uttar Pradesh,badaun,Shahaswan,Potato,Potato,FAQ,950.0,1100.0,1000.0,6/8/2023
Uttar Pradesh,sitapur,Sitapur,Potato,Desi,FAQ,870.0,1060.0,990.0,6/8/2023
Uttar Pradesh,jhansi,Mauranipur,Onion,Red,FAQ,930.0,1025.0,980.0,6/8/2023
Uttar Pradesh,saharanpur,Chutmalpur,Potato,Potato,FAQ,700.0,900.0,800.0,6/8/2023
Uttar Pradesh,firozabad,Sirsaganj,Potato,Local,FAQ,730.0,930.0,830.0,6/8/2023
Uttar Pradesh,jhansi,Jhansi,Wheat,Dara,FAQ,2190.0,2265.0,2225.0,6/8/2023
 Punjab,fazilka,Fazilka,Potato,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Uttar Pradesh,deoria,Devariya,Wheat,Dara,FAQ,2230.0,2250.0,2240.0,6/8/2023
Haryana,kurukshetra,Thanesar,Potato,Potato,FAQ,800.0,1200.0,1000.0,6/8/2023
Haryana,gurgaon,Farukh Nagar,Potato,Other,FAQ,1000.0,1200.0,1000.0,6/8/2023
Uttar Pradesh,gorakhpur,Chorichora,Wheat,Dara,FAQ,2240.0,2260.0,2250.0,6/8/2023
Himachal Pradesh,mandi,Mandi(Takoli),Onion,Other,FAQ,1300.0,1600.0,1500.0,6/8/2023
Rajasthan,bharatpur,Bharatpur,Wheat,Other,FAQ,2150.0,2294.0,2222.0,6/8/2023
Madhya Pradesh,mandsaur,Sitmau,Onion,1st Sort,FAQ,100.0,800.0,450.0,6/8/2023
Uttar Pradesh,sambhal,Bhehjoi,Potato,Potato,FAQ,750.0,850.0,800.0,6/8/2023
Rajasthan,rajsamand,Rajsamand,Potato,Potato,FAQ,1000.0,1200.0,1100.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh Town,Wheat,Other,FAQ,2141.0,2219.0,2195.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Wheat,Other,FAQ,2140.0,2140.0,2140.0,6/8/2023
Andhra Pradesh,warangal,Hanmarkonda(Rythu Bazar),Onion,Big,FAQ,2000.0,2000.0,2000.0,6/8/2023
Uttar Pradesh,ghaziabad,Hapur,Wheat,Dara,FAQ,2200.0,2340.0,2250.0,6/8/2023
Uttar Pradesh,hardoi,Sandila,Potato,Badshah,FAQ,950.0,1030.0,990.0,6/8/2023
Kerala,kottayam,Kottayam,Onion,Onion,FAQ,5200.0,5600.0,5400.0,6/8/2023
Kerala,kottayam,Kanjirappally,Potato,Potato,FAQ,3500.0,4000.0,3800.0,6/8/2023
Uttar Pradesh,sitapur,Hargaon (Laharpur),Onion,Nasik,FAQ,650.0,750.0,700.0,6/8/2023
Rajasthan,bhilwara,Gulabpura,Wheat,Other,FAQ,2400.0,2400.0,2400.0,6/8/2023
Uttar Pradesh,gorakhpur,Sehjanwa,Potato,Potato,FAQ,875.0,890.0,880.0,6/8/2023
Madhya Pradesh,hoshangabad,Itarsi,Wheat,Mill Quality,FAQ,2265.0,2501.0,2350.0,6/8/2023
Jammu & Kashmir,udhampur,Udhampur,Onion,Other,FAQ,1400.0,1600.0,1500.0,6/8/2023
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,1000.0,1000.0,1000.0,6/8/2023
Uttar Pradesh,mirzapur,Ahirora,Wheat,Dara,FAQ,2125.0,2125.0,2125.0,6/8/2023
Uttar Pradesh,sitapur,Sitapur,Onion,Red,FAQ,1000.0,1150.0,1070.0,6/8/2023
Madhya Pradesh,mandsaur,Mandsaur,Onion,Onion,FAQ,250.0,1000.0,625.0,6/8/2023
Uttar Pradesh,meerut,Meerut,Wheat,Dara,FAQ,2200.0,2420.0,2310.0,6/8/2023
Maharashtra,sangli,Islampur,Potato,Other,FAQ,1800.0,2000.0,1900.0,6/8/2023
Haryana,yamuna nagar,Jagadhri,Onion,Other,FAQ,800.0,1100.0,1100.0,6/8/2023
Andhra Pradesh,hyderabad,L B Nagar,Onion,1st Sort,FAQ,1000.0,1500.0,1250.0,6/8/2023
Uttar Pradesh,bulandshahar,Buland Shahr,Onion,Red,FAQ,1000.0,1225.0,1125.0,6/8/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1773.0,1773.0,1773.0,6/8/2023
Rajasthan,chittorgarh,Chittorgarh,Potato,Other,FAQ,1100.0,1300.0,1200.0,6/8/2023
Gujarat,dahod,Dahod(Veg. Market),Potato,Potato,FAQ,1000.0,1400.0,1300.0,6/8/2023
Maharashtra,jalgaon,Amalner,Wheat,Other,FAQ,2272.0,2431.0,2431.0,6/8/2023
Uttar Pradesh,lucknow,Lucknow,Wheat,Dara,FAQ,2250.0,2350.0,2300.0,6/8/2023
Rajasthan,alwar,Alwar,Wheat,Other,FAQ,2201.0,2258.0,2245.0,6/8/2023
Uttar Pradesh,azamgarh,Azamgarh,Wheat,Dara,FAQ,2200.0,2350.0,2250.0,6/8/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1200.0,2000.0,1500.0,6/8/2023
Maharashtra,sangli,"Sangli(Phale, Bhajipura Market)",Potato,Local,FAQ,1400.0,1800.0,1600.0,6/8/2023
Maharashtra,kolhapur,Kolhapur,Onion,Other,FAQ,400.0,1400.0,900.0,6/8/2023
West Bengal,paschim bardhaman,Durgapur,Potato,Jyoti,FAQ,1300.0,1560.0,1400.0,6/8/2023
Uttar Pradesh,muzaffarnagar,Khatauli,Onion,Red,FAQ,600.0,1000.0,800.0,6/8/2023
Himachal Pradesh,una,Santoshgarh,Potato,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Kerala,ernakulam,Piravam,Onion,Big,FAQ,1500.0,2200.0,2000.0,6/8/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Onion,Other,FAQ,451.0,1160.0,628.0,6/8/2023
Rajasthan,pratapgarh,Pratapgarh,Onion,Other,FAQ,451.0,1160.0,628.0,6/8/2023
Gujarat,jamnagar,Dhrol,Wheat,Other,FAQ,1825.0,2250.0,2040.0,6/8/2023
Uttar Pradesh,amethi,Jafarganj,Onion,Red,FAQ,1200.0,1260.0,1230.0,6/8/2023
Maharashtra,nagpur,Katol,Wheat,Other,FAQ,2231.0,2301.0,2260.0,6/8/2023
Kerala,thiruvananthapuram,Vamanapuram,Onion,Other,FAQ,2200.0,2500.0,2400.0,6/8/2023
Gujarat,jamnagar,Jamnagar,Wheat,Other,FAQ,1750.0,2465.0,2250.0,6/8/2023
Maharashtra,sholapur,Kurdwadi(Modnimb),Onion,Red,FAQ,300.0,926.0,650.0,6/8/2023
Haryana,bhiwani,Ch. Dadri,Potato,Other,FAQ,1000.0,1600.0,1300.0,6/8/2023
Orissa,sambalpur,Kuchinda,Onion,Other,FAQ,1800.0,2000.0,1900.0,6/8/2023
Kerala,kottayam,Kottayam,Onion,Big,FAQ,2000.0,2400.0,2200.0,6/8/2023
Maharashtra,ahmednagar,Jamkhed,Wheat,Maharashtra 2189,FAQ,2200.0,2600.0,2400.0,6/8/2023
Karnataka,mysore,Mysore (Bandipalya),Wheat,Local,FAQ,3500.0,3500.0,3500.0,6/8/2023
Madhya Pradesh,indore,Indore(F&V),Onion,Onion,FAQ,246.0,1288.0,795.0,6/8/2023
Uttar Pradesh,lalitpur,Lalitpur,Onion,Red,FAQ,930.0,1000.0,960.0,6/8/2023
Punjab,ludhiana,Samrala,Onion,Other,FAQ,1400.0,1600.0,1500.0,6/8/2023
Punjab,muktsar,Malout,Onion,Onion,FAQ,800.0,1000.0,900.0,6/8/2023
Uttar Pradesh,aligarh,Charra,Wheat,Dara,FAQ,2280.0,2320.0,2300.0,6/8/2023
Uttar Pradesh,amethi,Jafarganj,Wheat,Dara,FAQ,2300.0,2360.0,2330.0,6/8/2023
Punjab,faridkot,Faridkot,Onion,Onion,FAQ,700.0,1200.0,1000.0,6/8/2023
Rajasthan,bundi,Bundi,Wheat,Other,FAQ,2000.0,2300.0,2150.0,6/8/2023
Rajasthan,jhalawar,Jhalarapatan,Wheat,Other,FAQ,2130.0,2300.0,2245.0,6/8/2023
Uttar Pradesh,sitapur,Viswan,Potato,Desi,FAQ,970.0,1010.0,990.0,6/8/2023
Himachal Pradesh,mandi,Mandi(Mandi),Onion,Onion,FAQ,1000.0,1800.0,1500.0,6/8/2023
Uttar Pradesh,ballia,Vilthararoad,Potato,Desi,FAQ,1000.0,1200.0,1100.0,6/8/2023
Maharashtra,pune,Junnar,Onion,Other,FAQ,600.0,1500.0,1000.0,6/8/2023
Uttar Pradesh,sambhal,Muradabad,Onion,Red,FAQ,1150.0,1190.0,1170.0,6/8/2023
Maharashtra,ahmednagar,Rahata,Potato,Other,FAQ,1300.0,1500.0,1400.0,6/8/2023
Uttar Pradesh,rampur,Rampur,Onion,Red,FAQ,1130.0,1200.0,1160.0,6/8/2023
Orissa,kendrapara,Gopa,Potato,Potato,FAQ,1400.0,1600.0,1500.0,6/8/2023
Madhya Pradesh,gwalior,Lashkar(F&V),Onion,Local,FAQ,700.0,900.0,800.0,6/8/2023
Madhya Pradesh,hoshangabad,Bankhedi,Wheat,Other,FAQ,2230.0,2259.0,2258.0,6/8/2023
Maharashtra,pune,Pune(Khadiki),Onion,Local,FAQ,600.0,1000.0,800.0,6/8/2023
West Bengal,birbhum,Rampurhat,Onion,Nasik,FAQ,1380.0,1420.0,1400.0,6/8/2023
Maharashtra,pune,Pune,Onion,Local,FAQ,600.0,1500.0,1050.0,6/8/2023
Uttar Pradesh,banda,Banda,Wheat,Dara,FAQ,2125.0,2250.0,2200.0,6/8/2023
Uttar Pradesh,gonda,Nawabganj,Onion,Red,FAQ,1150.0,1250.0,1200.0,6/8/2023
Madhya Pradesh,sidhi,Sidhi,Wheat,Mill Quality,FAQ,2125.0,2170.0,2130.0,6/8/2023
Madhya Pradesh,jabalpur,Sihora,Wheat,Mill Quality,FAQ,2182.0,2277.0,2219.0,6/8/2023
Uttar Pradesh,bulandshahar,Divai,Onion,Red,FAQ,750.0,850.0,800.0,6/8/2023
Uttar Pradesh,bahraich,Bahraich,Wheat,Dara,FAQ,2250.0,2450.0,2375.0,6/8/2023
Andhra Pradesh,medak,Sadasivpet,Onion,1st Sort,FAQ,339.0,1279.0,659.0,6/8/2023
Uttar Pradesh,prayagraj,Jasra,Wheat,Dara,FAQ,2200.0,2275.0,2235.0,6/8/2023
Madhya Pradesh,dhar,Gandhwani,Wheat,Other,FAQ,2175.0,2350.0,2300.0,6/8/2023
Uttar Pradesh,fatehpur,Jahanabad,Wheat,Other,FAQ,2200.0,2300.0,2250.0,6/8/2023
Haryana,karnal,Gharaunda,Onion,Other,FAQ,1200.0,1300.0,1300.0,6/8/2023
Uttar Pradesh,etah,Etah,Wheat,Dara,FAQ,2125.0,2450.0,2280.0,6/8/2023
West Bengal,paschim bardhaman,Durgapur,Wheat,Kalyan,FAQ,2700.0,2950.0,2850.0,6/8/2023
Uttar Pradesh,sitapur,Hargaon (Laharpur),Wheat,Dara,FAQ,2200.0,2220.0,2210.0,6/8/2023
Madhya Pradesh,dhar,Dhamnod,Wheat,Lok-1,FAQ,2300.0,2405.0,2351.0,6/8/2023
Uttar Pradesh,firozabad,Tundla,Potato,Local,FAQ,845.0,880.0,860.0,6/8/2023
Jammu & Kashmir,udhampur,Udhampur,Potato,Other,FAQ,1200.0,1600.0,1400.0,6/8/2023
Gujarat,rajkot,Dhoraji,Wheat,Lokwan,FAQ,1985.0,2300.0,2290.0,6/8/2023
West Bengal,howrah,Uluberia,Potato,Jyoti,FAQ,1460.0,1500.0,1480.0,6/8/2023
Himachal Pradesh,una,Una,Potato,Potato,FAQ,800.0,1400.0,1100.0,6/8/2023
Orissa,nuapada,Khariar Road,Onion,Other,FAQ,1500.0,2000.0,2000.0,6/8/2023
Kerala,kottayam,Pala,Onion,Big,FAQ,2000.0,2400.0,2200.0,6/8/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,800.0,1600.0,1200.0,6/8/2023
Madhya Pradesh,ujjain,Khachrod,Wheat,Lokwan,FAQ,1899.0,2459.0,2175.0,6/8/2023
Uttar Pradesh,bareilly,Bareilly,Potato,Desi,FAQ,900.0,950.0,925.0,6/8/2023
Uttar Pradesh,gonda,Nawabganj,Potato,Desi,FAQ,1020.0,1080.0,1060.0,6/8/2023
Maharashtra,pune,Khed(Chakan),Onion,Other,FAQ,800.0,1300.0,1050.0,6/8/2023
Orissa,bargarh,Bargarh(Barapalli),Potato,Other,FAQ,1200.0,1400.0,1300.0,6/8/2023
Kerala,thiruvananthapuram,Aralamoodu,Potato,Potato,FAQ,3000.0,3500.0,3500.0,6/8/2023
Madhya Pradesh,panna,Ajaygarh,Wheat,Deshi,FAQ,2200.0,2270.0,2260.0,6/8/2023
Haryana,kaithal,Siwan,Onion,Other,FAQ,1100.0,1200.0,1200.0,6/8/2023
Uttar Pradesh,firozabad,Sirsaganj,Onion,Red,FAQ,840.0,1040.0,940.0,6/8/2023
Haryana,sonipat,Sonepat,Potato,Other,FAQ,1100.0,1200.0,1100.0,6/8/2023
Uttar Pradesh,agra,Fatehabad,Wheat,Dara,FAQ,2150.0,2300.0,2250.0,6/8/2023
Rajasthan,udaipur,Fatehnagar,Wheat,Local,FAQ,2150.0,2232.0,2200.0,6/8/2023
Madhya Pradesh,hoshangabad,Hoshangabad,Wheat,Other,FAQ,2125.0,2150.0,2135.0,6/8/2023
Haryana,panchkula,Raipur Rai,Onion,Other,FAQ,800.0,1000.0,800.0,6/8/2023
Maharashtra,hingoli,Hingoli,Wheat,Sharbati,FAQ,2200.0,3020.0,2610.0,6/8/2023
 Punjab,fazilka,Fazilka,Onion,Other,FAQ,1200.0,1500.0,1400.0,6/8/2023
Uttar Pradesh,shahjahanpur,Tilhar,Wheat,Dara,FAQ,2225.0,2255.0,2240.0,6/8/2023
Madhya Pradesh,dewas,Haatpipliya,Wheat,Lok -1 (Nilami Rate),FAQ,2000.0,2600.0,2300.0,6/8/2023
Uttar Pradesh,ghazipur,Gazipur,Wheat,Dara,FAQ,2140.0,2200.0,2170.0,6/8/2023
Karnataka,tumkur,Tumkur,Wheat,Super Fine,FAQ,2800.0,3400.0,3050.0,6/8/2023
Rajasthan,ganganagar,Gajsinghpur,Wheat,Other,FAQ,2050.0,2380.0,2150.0,6/8/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1200.0,1500.0,1500.0,6/8/2023
Madhya Pradesh,raisen,Gairatganj,Wheat,Dara Mill Quality,FAQ,1865.0,2290.0,2100.0,6/8/2023
Uttar Pradesh,ghaziabad,Ghaziabad,Wheat,Dara,FAQ,2310.0,2330.0,2320.0,6/8/2023
Uttar Pradesh,etawah,Etawah,Wheat,Dara,FAQ,2200.0,2300.0,2255.0,6/8/2023
Rajasthan,hanumangarh,Goluwala,Wheat,147 Best,FAQ,2065.0,2175.0,2130.0,6/8/2023
Madhya Pradesh,chhindwara,Amarwda,Wheat,Other,FAQ,2080.0,2240.0,2160.0,6/8/2023
Maharashtra,nagpur,Ramtek,Potato,Local,FAQ,1400.0,1600.0,1500.0,6/8/2023
Haryana,mewat,Punhana,Potato,Other,FAQ,1000.0,1000.0,1000.0,6/8/2023
Uttar Pradesh,deoria,Devariya,Onion,Red,FAQ,1140.0,1160.0,1150.0,6/8/2023
Haryana,sirsa,Sirsa,Onion,Other,FAQ,700.0,1170.0,1000.0,6/8/2023
Maharashtra,latur,Aurad Shahajani,Wheat,Maharashtra 2189,FAQ,1951.0,2851.0,2401.0,6/8/2023
Himachal Pradesh,kangra,Kangra(Nagrota Bagwan),Onion,1st Sort,FAQ,1700.0,1800.0,1750.0,6/8/2023
Uttar Pradesh,firozabad,Shikohabad,Onion,Red,FAQ,750.0,950.0,850.0,6/8/2023
Maharashtra,ahmednagar,Rahuri,Potato,Other,FAQ,1400.0,1900.0,1650.0,6/8/2023
Uttar Pradesh,jhansi,Mauranipur,Potato,Desi,FAQ,1000.0,1085.0,1045.0,6/8/2023
Madhya Pradesh,vidisha,Sironj,Wheat,Other,FAQ,2055.0,3370.0,2550.0,6/8/2023
Madhya Pradesh,narsinghpur,Gotegaon,Wheat,Other,FAQ,2250.0,2315.0,2272.0,6/8/2023
Himachal Pradesh,hamirpur,Hamirpur(Nadaun),Onion,Other,FAQ,1800.0,2000.0,1900.0,6/8/2023
Orissa,jharsuguda,Jharsuguda,Onion,Other,FAQ,1500.0,1600.0,1600.0,6/8/2023
Maharashtra,jalgaon,Bhusaval,Onion,Red,FAQ,800.0,800.0,800.0,6/8/2023
Uttar Pradesh,shahjahanpur,Shahjahanpur,Onion,Red,FAQ,1025.0,1170.0,1100.0,6/8/2023
Madhya Pradesh,rajgarh,Biaora,Onion,1st Sort,FAQ,200.0,1000.0,400.0,6/8/2023
Orissa,keonjhar,Saharpada,Onion,Other,FAQ,2000.0,2200.0,2200.0,6/8/2023
Uttar Pradesh,gorakhpur,Gorakhpur,Wheat,Dara,FAQ,2240.0,2260.0,2250.0,6/8/2023
Haryana,gurgaon,Gurgaon,Onion,Other,FAQ,800.0,1000.0,900.0,6/8/2023
Rajasthan,rajsamand,Rajsamand,Onion,Onion,FAQ,1000.0,1200.0,1100.0,6/8/2023
Madhya Pradesh,ujjain,Badnagar,Wheat,Other,FAQ,1975.0,2375.0,2295.0,6/8/2023
Kerala,kottayam,Pampady,Potato,Other,FAQ,2800.0,3200.0,3000.0,6/8/2023
Madhya Pradesh,dindori,Gorakhpur,Wheat,Mill Quality,FAQ,2000.0,2000.0,2000.0,6/8/2023
West Bengal,hooghly,Pandua,Onion,Nasik,FAQ,1500.0,1700.0,1600.0,6/8/2023
Gujarat,rajkot,Jetpur(Dist.Rajkot),Onion,Onion,FAQ,500.0,1380.0,755.0,6/8/2023
Nagaland,mokokchung,Mokokchung Town,Potato,Other,FAQ,1500.0,2500.0,2000.0,6/8/2023
Kerala,ernakulam,Ernakulam,Potato,Potato,FAQ,2600.0,2800.0,2800.0,6/8/2023
Maharashtra,ahmednagar,Jamkhed,Wheat,Other,FAQ,2200.0,2400.0,2300.0,6/8/2023
Maharashtra,nashik,Lasalgaon(Vinchur),Onion,Other,FAQ,300.0,1241.0,800.0,6/8/2023
Uttar Pradesh,auraiya,Auraiya,Wheat,Dara,FAQ,2125.0,2300.0,2260.0,6/8/2023
Haryana,karnal,Tarori,Onion,Nasik,FAQ,1400.0,1500.0,1500.0,6/8/2023
West Bengal,murshidabad,Jangipur,Potato,Jyoti,FAQ,1375.0,1420.0,1400.0,6/8/2023
Uttar Pradesh,lucknow,Lucknow,Onion,Red,FAQ,1090.0,1190.0,1140.0,6/8/2023
Uttar Pradesh,banda,Atarra,Wheat,Dara,FAQ,2260.0,2320.0,2300.0,6/8/2023
Madhya Pradesh,khandwa,Khandwa(F&V),Onion,Onion,FAQ,200.0,500.0,350.0,6/8/2023
Gujarat,rajkot,Rajkot,Wheat,Sharbati,FAQ,2150.0,2650.0,2360.0,6/8/2023
West Bengal,nadia,Nadia,Onion,Other,FAQ,1700.0,1800.0,1750.0,6/8/2023
Uttar Pradesh,etah,Etah,Onion,Red,FAQ,900.0,1200.0,990.0,6/8/2023
Uttar Pradesh,fatehpur,Khaga,Onion,Red,FAQ,700.0,900.0,800.0,6/8/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,2000.0,2000.0,2000.0,6/8/2023
Uttar Pradesh,badaun,Visoli,Potato,Desi,FAQ,700.0,700.0,700.0,6/8/2023
Madhya Pradesh,hoshangabad,Hoshangabad,Onion,Onion,FAQ,740.0,1300.0,980.0,6/8/2023
Maharashtra,nashik,Kalvan,Wheat,Other,FAQ,2150.0,2150.0,2150.0,6/8/2023
Madhya Pradesh,shajapur,Kalapipal,Wheat,Mill Quality,FAQ,1850.0,2125.0,2080.0,6/8/2023
Uttar Pradesh,aligarh,Aligarh,Wheat,Dara,FAQ,2290.0,2330.0,2310.0,6/8/2023
Maharashtra,jalgaon,Raver,Wheat,Other,FAQ,2175.0,2545.0,2295.0,6/8/2023
Orissa,bhadrak,Chandabali,Potato,Other,FAQ,1400.0,1600.0,1500.0,6/8/2023
Andhra Pradesh,nalgonda,Venkateswarnagar,Potato,Local,FAQ,1800.0,1800.0,1800.0,6/8/2023
Delhi,delhi,Shahdara,Onion,Nasik,FAQ,800.0,1300.0,1100.0,6/8/2023
Kerala,alappuzha,Kayamkulam,Onion,Big,FAQ,1700.0,1900.0,1800.0,6/8/2023
Kerala,ernakulam,Kothamangalam,Onion,Big,FAQ,1800.0,2500.0,2000.0,6/8/2023
Uttar Pradesh,hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,2240.0,2320.0,2280.0,6/8/2023
Kerala,kollam,Kottarakkara,Onion,Other,FAQ,2500.0,2500.0,2500.0,6/8/2023
Delhi,delhi,Azadpur,Potato,Potato,FAQ,300.0,1800.0,960.0,6/8/2023
Kerala,idukki,Thodupuzha,Onion,Big,FAQ,1600.0,1650.0,1650.0,6/8/2023
Maharashtra,nanded,Loha,Wheat,Other,FAQ,1900.0,2900.0,2400.0,6/8/2023
Rajasthan,baran,Atru,Wheat,Other,FAQ,2150.0,2400.0,2275.0,6/8/2023
Maharashtra,sholapur,Karmala,Wheat,Other,FAQ,2000.0,2525.0,2100.0,6/8/2023
Madhya Pradesh,khargone,Karhi,Wheat,Other,FAQ,2205.0,2350.0,2325.0,6/8/2023
Haryana,rohtak,Sampla,Onion,Other,FAQ,1300.0,1300.0,1300.0,6/8/2023
Punjab,barnala,Barnala,Potato,Other,FAQ,700.0,900.0,800.0,6/8/2023
Madhya Pradesh,tikamgarh,Jatara,Wheat,Other,FAQ,2125.0,2240.0,2125.0,6/8/2023
Uttar Pradesh,barabanki,Safdarganj,Onion,Red,FAQ,1000.0,1030.0,1020.0,6/8/2023
Orissa,jharsuguda,Jharsuguda,Potato,Other,FAQ,2000.0,2500.0,2000.0,6/8/2023
Rajasthan,ajmer,Madanganj Kishangarh,Wheat,Other,FAQ,2150.0,2192.0,2150.0,6/8/2023
Uttar Pradesh,fatehpur,Fatehpur,Potato,Desi,FAQ,800.0,1000.0,900.0,6/8/2023
Uttar Pradesh,agra,Fatehabad,Potato,Desi,FAQ,600.0,700.0,650.0,6/8/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Wheat,Other,FAQ,2150.0,2494.0,2236.0,6/8/2023
Rajasthan,sikar,Sikar,Potato,(Red Nanital),FAQ,900.0,1000.0,900.0,6/8/2023
Rajasthan,pratapgarh,Pratapgarh,Wheat,Other,FAQ,2150.0,2494.0,2236.0,6/8/2023
Gujarat,rajkot,Jetpur(Dist.Rajkot),Wheat,Lokwan,FAQ,1855.0,2500.0,2305.0,6/8/2023
Uttar Pradesh,rampur,Milak,Wheat,Dara,FAQ,2100.0,2310.0,2200.0,6/8/2023
Rajasthan,pratapgarh,Pratapgarh,Onion,Red,FAQ,1100.0,1350.0,1200.0,6/8/2023
Kerala,idukki,Vandiperiyar,Onion,Big,FAQ,1200.0,1200.0,1200.0,6/8/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Onion,Red,FAQ,1100.0,1350.0,1200.0,6/8/2023
Orissa,dhenkanal,Kamakhyanagar,Onion,Onion,FAQ,1900.0,2100.0,2000.0,6/8/2023
Uttar Pradesh,bareilly,Anwala,Potato,Local,FAQ,800.0,1000.0,900.0,6/8/2023
Madhya Pradesh,khargone,Khargone,Potato,(Red Nanital),FAQ,500.0,1000.0,800.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh,Wheat,Other,FAQ,2136.0,2234.0,2165.0,6/8/2023
Uttar Pradesh,sambhal,Muradabad,Wheat,Hybrid,FAQ,2210.0,2230.0,2220.0,6/8/2023
Uttar Pradesh,mahoba,Mahoba,Potato,Local,FAQ,1050.0,1160.0,1085.0,6/8/2023
Rajasthan,churu,Sujangarh,Onion,1st Sort,FAQ,1000.0,1200.0,1100.0,6/8/2023
Haryana,ambala,Naraingarh,Onion,Onion,FAQ,800.0,1500.0,980.0,6/8/2023
Gujarat,sabarkantha,Himatnagar,Wheat,Sonalika,FAQ,2250.0,2545.0,2398.0,6/8/2023
Madhya Pradesh,neemuch,Neemuch,Onion,Red,FAQ,300.0,1056.0,900.0,6/8/2023
Himachal Pradesh,kullu,Kullu,Potato,Other,FAQ,1500.0,2000.0,2000.0,6/8/2023
Madhya Pradesh,vidisha,Vidisha,Wheat,Sharbati,FAQ,2280.0,4101.0,2760.0,6/8/2023
Chattisgarh,durg,Durg,Onion,Nasik,FAQ,1000.0,1500.0,1250.0,6/8/2023
Himachal Pradesh,kangra,Kangra(Jaisinghpur),Potato,Potato,FAQ,1500.0,1500.0,1500.0,6/8/2023
Madhya Pradesh,chhindwara,Chhindwara,Wheat,Local,FAQ,2000.0,2710.0,2372.0,6/8/2023
Madhya Pradesh,khandwa,Khandwa(F&V),Potato,Potato,FAQ,500.0,1200.0,600.0,6/8/2023
Uttar Pradesh,ambedkarnagar,Akbarpur,Wheat,Dara,FAQ,2330.0,2370.0,2360.0,6/8/2023
Gujarat,porbandar,Porbandar,Wheat,Lokwan,FAQ,2000.0,2040.0,2020.0,6/8/2023
Rajasthan,dausa,Mandawari,Wheat,Other,FAQ,2150.0,2169.0,2162.0,6/8/2023
